"birth_date","injury_date","Player_Name_Cleaned","age_at_injury","height_cm","weight_kg","Team","position","Injury_Method","Injury_Location","Other_Injury","career_before","career_after","career_all","Notes","injury_year","injury_month","injury_day","birth_year","birth_month","birth_day","year_start","year_end","Rk_Ttls","G","FG_Ttls","FGA_Ttls","FG._Ttls","FT_Ttls","FTA_Ttls","FT._Ttls","TRB_Ttls","AST_Ttls","PF_Ttls","PTS_Ttls","Trp.Dbl","Season","MP_Ttls","GS_Ttls","ORB_Ttls","DRB_Ttls","STL_Ttls","BLK_Ttls","TOV_Ttls","X3P_Ttls","X3PA_Ttls","X3P._Ttls","X2P_Ttls","X2PA_Ttls","X2P._Ttls","eFG._Ttls","Rk_PrGs","FG_PrGs","FGA_PrGs","FG._PrGs","FT_PrGs","FTA_PrGs","FT._PrGs","TRB_PrGs","AST_PrGs","PF_PrGs","PTS_PrGs","MP_PrGs","GS_PrGs","ORB_PrGs","DRB_PrGs","STL_PrGs","BLK_PrGs","TOV_PrGs","X3P_PrGs","X3PA_PrGs","X3P._PrGs","X2P_PrGs","X2PA_PrGs","X2P._PrGs","eFG._PrGs"
1967-03-27,2001-10-29,"tom hammonds",34,205.74,97.52,"Timberwolves","F",NA,"Knee Issues",NA,11,0,11,"placed on IL with knee injury",2001,10,29,1967,3,27,1990,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979-08-08,2001-10-29,"william avery",22,187.96,89.36,"Timberwolves","G",NA,"Knee Issues",NA,1,1,2,"placed on IL with knee injury",2001,10,29,1979,8,8,2000,2002,357,28,26,90,0.289,13,19,0.684,24,36,17,71,0,2002,258,0,4,20,7,0,19,6,35,0.171,20,55,0.364,0.322,375,0.9,3.2,0.289,0.5,0.7,0.684,0.9,1.3,0.6,2.5,9.2,0,0.1,0.7,0.3,0,0.7,0.2,1.3,0.171,0.7,2,0.364,0.322
1975-03-11,2001-10-29,"cedric henderson",26,200.66,97.52,"Warriors","F","Overuse Injuries","Knee Issues",NA,3,1,4,"placed on IL with left knee tendinitis",2001,10,29,1975,3,11,1998,2002,391,12,15,31,0.484,4,7,0.571,3,4,4,36,0,2002,70,0,1,2,6,2,8,2,4,0.5,13,27,0.481,0.516,356,1.3,2.6,0.484,0.3,0.6,0.571,0.3,0.3,0.3,3,5.8,0,0.1,0.2,0.5,0.2,0.7,0.2,0.3,0.5,1.1,2.3,0.481,0.516
1970-05-17,2001-10-29,"hubert davis",31,195.58,83.01,"Wizards","G",NA,"Leg Issues",NA,8,3,11,"placed on IR with torn right hamstring",2001,10,29,1970,5,17,1993,2004,226,51,146,326,0.448,16,21,0.762,77,107,58,365,0,2002,1231,17,7,70,28,3,44,57,126,0.452,89,200,0.445,0.535,195,2.9,6.4,0.448,0.3,0.4,0.762,1.5,2.1,1.1,7.2,24.1,17,0.1,1.4,0.5,0.1,0.9,1.1,2.5,0.452,1.7,3.9,0.445,0.535
1968-02-27,2001-10-29,"loy vaught",33,205.74,104.33,"Wizards","F",NA,"Back Issues",NA,10,0,10,"placed on IL with lower back spasms",2001,10,29,1968,2,27,1991,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973-04-17,2001-11-05,"theo ratliff",28,208.28,102.06,"Hawks","C-F","Strains","Hip Issues",NA,5,10,15,"placed on IL with strained right hip flexor and groin pull",2001,11,5,1973,4,17,1996,2011,405,3,10,20,0.5,6,11,0.545,16,1,8,26,0,2002,82,2,5,11,1,8,7,0,0,NA,10,20,0.5,0.5,162,3.3,6.7,0.5,2,3.7,0.545,5.3,0.3,2.7,8.7,27.3,2,1.7,3.7,0.3,2.7,2.3,0,0,NA,3.3,6.7,0.5,0.5
1968-09-18,2001-11-06,"toni kukoc",33,208.28,87.09,"Hawks","F","Strains",NA,NA,7,5,12,"placed on IR with a strained left / right (P) quadriceps",2001,11,6,1968,9,18,1994,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-07-06,2001-11-06,"antonio harvey",31,210.82,102.06,"Sonics","F-C","Overuse Injuries","Knee Issues",NA,7,2,9,"placed on IL with right knee patella tendinitis",2001,11,6,1970,7,6,1994,2003,423,5,4,12,0.333,1,2,0.5,9,5,8,9,0,2002,47,3,5,4,1,3,3,0,0,NA,4,12,0.333,0.333,401,0.8,2.4,0.333,0.2,0.4,0.5,1.8,1,1.6,1.8,9.4,3,1,0.8,0.2,0.6,0.6,0,0,NA,0.8,2.4,0.333,0.333
1970-12-10,2001-11-07,"bryant stith",30,195.58,94.35,"Cavaliers","G",NA,"Hip Issues",NA,8,1,9,"placed on IR with right hip flexor injury",2001,11,7,1970,12,10,1993,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975-05-30,2001-11-08,"evan eschmeyer",26,210.82,115.67,"Mavericks","C","Sprains","Ankle Issues",NA,1,2,3,"placed on IL with sprained left ankle",2001,11,8,1975,5,30,2000,2003,362,31,21,50,0.42,20,33,0.606,98,9,60,62,0,2002,299,6,35,63,10,9,16,0,0,NA,21,50,0.42,0.42,392,0.7,1.6,0.42,0.6,1.1,0.606,3.2,0.3,1.9,2,9.6,6,1.1,2,0.3,0.3,0.5,0,0,NA,0.7,1.6,0.42,0.42
1975-06-25,2001-11-09,"michael dickerson",26,195.58,86.18,"Grizzlies","G-F","Strains",NA,NA,2,2,4,"placed on IL with strained right abductor",2001,11,9,1975,6,25,1999,2003,382,4,15,48,0.313,5,6,0.833,12,9,12,43,0,2002,124,4,3,9,3,1,8,8,21,0.381,7,27,0.259,0.396,120,3.8,12,0.313,1.3,1.5,0.833,3,2.3,3,10.8,31,4,0.8,2.3,0.8,0.3,2,2,5.3,0.381,1.8,6.8,0.259,0.396
1971-10-08,2001-11-09,"monty williams",30,203.2,102.06,"Magic","F","Strains","Leg Issues",NA,6,2,8,"placed on IL with strained right hamstring",2001,11,9,1971,10,8,1995,2003,187,68,198,362,0.547,88,134,0.657,235,96,134,484,0,2002,1284,19,80,155,49,17,86,0,4,0,198,358,0.553,0.547,202,2.9,5.3,0.547,1.3,2,0.657,3.5,1.4,2,7.1,18.9,19,1.2,2.3,0.7,0.3,1.3,0,0.1,0,2.9,5.3,0.553,0.547
1978-02-12,2001-11-10,"a.j. guyton",23,185.42,81.65,"Bulls","G","Overuse Injuries","Ankle Issues",NA,0,2,2,"placed on IL with left ankle tendinitis",2001,11,10,1978,2,12,2001,2003,268,45,88,244,0.361,22,27,0.815,44,81,23,244,0,2002,607,6,12,32,10,7,37,46,123,0.374,42,121,0.347,0.455,252,2,5.4,0.361,0.5,0.6,0.815,1,1.8,0.5,5.4,13.5,6,0.3,0.7,0.2,0.2,0.8,1,2.7,0.374,0.9,2.7,0.347,0.455
1976-12-11,2001-11-10,"shareef abdur-rahim",24,205.74,102.06,"Hawks","F","Sprains","Knee Issues",NA,4,7,11,"placed on IL with sprained left knee",2001,11,10,1976,12,11,1997,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968-05-25,2001-11-10,"kendall gill",33,195.58,88.45,"Heat","G","Fractures",NA,NA,10,4,14,"placed on IR with fractured left pinky",2001,11,10,1968,5,25,1991,2005,224,65,162,422,0.384,42,62,0.677,184,100,140,372,0,2002,1410,49,29,155,44,8,55,6,44,0.136,156,378,0.413,0.391,244,2.5,6.5,0.384,0.6,1,0.677,2.8,1.5,2.2,5.7,21.7,49,0.4,2.4,0.7,0.1,0.8,0.1,0.7,0.136,2.4,5.8,0.413,0.391
1969-08-31,2001-11-10,"victor alexander",32,205.74,120.2,"Pistons","C-F","Overuse Injuries","Knee Issues",NA,9,1,10,"placed on IL with left knee patella tendinitis",2001,11,10,1969,8,31,1992,2002,386,15,18,51,0.353,4,8,0.5,29,6,6,40,0,2002,97,0,7,22,0,1,5,0,2,0,18,49,0.367,0.353,365,1.2,3.4,0.353,0.3,0.5,0.5,1.9,0.4,0.4,2.7,6.5,0,0.5,1.5,0,0.1,0.3,0,0.1,0,1.2,3.3,0.367,0.353
1971-11-23,2001-11-11,"vin baker",29,210.82,105.23,"Sonics","F",NA,"Knee Issues",NA,7,5,12,"placed on IL with bruised left knee",2001,11,11,1971,11,23,1994,2006,79,76,347,822,0.422,232,321,0.723,430,90,264,927,0,2001,2129,27,179,251,38,73,158,1,16,0.063,346,806,0.429,0.423,83,4.6,10.8,0.422,3.1,4.2,0.723,5.7,1.2,3.5,12.2,28,27,2.4,3.3,0.5,1,2.1,0,0.2,0.063,4.6,10.6,0.429,0.423
1973-09-03,2001-11-13,"damon stoudamire",28,177.8,77.56,"Blazers","G","Overuse Injuries","Knee Issues",NA,5,7,12,"placed on IL with right knee tendinitis",2001,11,13,1973,9,3,1996,2008,68,75,369,918,0.402,174,196,0.888,292,490,153,1016,0,2002,2796,71,78,214,67,7,149,104,295,0.353,265,623,0.425,0.459,75,4.9,12.2,0.402,2.3,2.6,0.888,3.9,6.5,2,13.5,37.3,71,1,2.9,0.9,0.1,2,1.4,3.9,0.353,3.5,8.3,0.425,0.459
1975-05-13,2001-11-13,"chris crawford",26,205.74,106.59,"Hawks","F","Ligament Tears","Knee Issues",NA,3,3,6,"placed on IL with a torn ACL in left knee",2001,11,13,1975,5,13,1998,2004,376,7,21,45,0.467,11,15,0.733,25,5,21,53,0,2002,131,4,9,16,2,5,10,0,1,0,21,44,0.477,0.467,183,3,6.4,0.467,1.6,2.1,0.733,3.6,0.7,3,7.6,18.7,4,1.3,2.3,0.3,0.7,1.4,0,0.1,0,3,6.3,0.477,0.467
1976-07-11,2001-11-13,"eduardo najera",25,203.2,108.86,"Mavericks","F",NA,"Knee Issues",NA,0,11,11,"placed on IL with bruised right knee",2001,11,13,1976,7,11,2001,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972-07-17,2001-11-14,"eric williams",29,203.2,99.79,"Celtics","F","Overuse Injuries","Knee Issues",NA,5,6,11,"placed on IL with left knee tendinitis",2001,11,14,1972,7,17,1996,2007,194,74,144,385,0.374,160,219,0.731,221,109,179,472,0,2002,1747,30,58,163,77,8,95,24,86,0.279,120,299,0.401,0.405,227,1.9,5.2,0.374,2.2,3,0.731,3,1.5,2.4,6.4,23.6,30,0.8,2.2,1,0.1,1.3,0.3,1.2,0.279,1.6,4,0.401,0.405
1973-05-10,2001-11-14,"jerome williams",28,205.74,93.44,"Raptors","F",NA,"Knee Issues",NA,4,4,8,"placed on IL with bruised right knee",2001,11,14,1973,5,10,1997,2005,172,68,190,388,0.49,138,204,0.676,386,75,153,518,0,2002,1641,32,165,221,78,25,68,0,0,NA,190,388,0.49,0.49,186,2.8,5.7,0.49,2,3,0.676,5.7,1.1,2.3,7.6,24.1,32,2.4,3.3,1.1,0.4,1,0,0,NA,2.8,5.7,0.49,0.49
1980-05-08,2001-11-15,"keyon dooling",21,190.5,88.9,"Clippers","G","Sprains","Ankle Issues",NA,0,12,12,"placed on IL with high left ankle sprain (out 4-6 weeks)",2001,11,15,1980,5,8,2001,2013,368,14,22,57,0.386,10,12,0.833,3,12,20,58,0,2002,155,0,0,3,4,3,10,4,14,0.286,18,43,0.419,0.421,303,1.6,4.1,0.386,0.7,0.9,0.833,0.2,0.9,1.4,4.1,11.1,0,0,0.2,0.3,0.2,0.7,0.3,1,0.286,1.3,3.1,0.419,0.421
1977-05-03,2001-11-16,"tyronn lue",24,182.88,79.38,"Wizards","G","Sprains","Hand Issues",NA,2,8,10,"placed on IL with sprained ligaments in right hand",2001,11,16,1977,5,3,1999,2009,165,71,222,520,0.427,48,63,0.762,122,246,120,555,0,2002,1458,0,14,108,49,0,96,63,141,0.447,159,379,0.42,0.488,179,3.1,7.3,0.427,0.7,0.9,0.762,1.7,3.5,1.7,7.8,20.5,0,0.2,1.5,0.7,0,1.4,0.9,2,0.447,2.2,5.3,0.42,0.488
1975-11-17,2001-11-17,"roshown mcleod",26,203.2,100.24,"Celtics","F",NA,"Leg Issues",NA,2,0,2,"placed on IR with lower left leg nerve damage",2001,11,17,1975,11,17,1999,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-12-31,2001-11-17,"bryon russell",30,200.66,102.06,"Jazz","F","Strains","Hip Issues",NA,7,5,12,"placed on IL with strained groin",2001,11,17,1970,12,31,1994,2006,78,78,308,700,0.44,222,285,0.779,330,160,229,933,0,2001,2473,46,94,236,96,20,113,95,230,0.413,213,470,0.453,0.508,92,3.9,9,0.44,2.8,3.7,0.779,4.2,2.1,2.9,12,31.7,46,1.2,3,1.2,0.3,1.4,1.2,2.9,0.413,2.7,6,0.453,0.508
1972-07-12,2001-11-17,"travis best",29,180.34,82.55,"Pacers","G","Strains","Leg Issues",NA,5,4,9,"placed on IL with strained right hamstring",2001,11,17,1972,7,12,1996,2005,162,44,116,264,0.439,57,65,0.877,70,175,101,302,0,2002,954,3,10,60,57,6,59,13,34,0.382,103,230,0.448,0.464,176,2.6,6,0.439,1.3,1.5,0.877,1.6,4,2.3,6.9,21.7,3,0.2,1.4,1.3,0.1,1.3,0.3,0.8,0.382,2.3,5.2,0.448,0.464
1965-09-25,2001-11-20,"scottie pippen",36,203.2,95.25,"Blazers","F-G",NA,"Knee Issues",NA,13,3,16,"placed on IL with bruised right knee",2001,11,20,1965,9,25,1988,2004,140,62,246,599,0.411,113,146,0.774,321,363,162,659,0,2002,1996,60,77,244,101,35,171,54,177,0.305,192,422,0.455,0.456,126,4,9.7,0.411,1.8,2.4,0.774,5.2,5.9,2.6,10.6,32.2,60,1.2,3.9,1.6,0.6,2.8,0.9,2.9,0.305,3.1,6.8,0.455,0.456
1972-11-29,2001-11-20,"jamal mashburn",28,203.2,108.86,"Hornets","F",NA,"Hip Issues",NA,7,3,10,"placed on IL with pulled right groin",2001,11,20,1972,11,29,1994,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975-11-17,2001-11-20,"jerome james",26,213.36,136.08,"Sonics","C","Sprains","Foot Issues",NA,2,8,10,"placed on IL with sprained right foot",2001,11,20,1975,11,17,1999,2009,248,56,134,273,0.491,30,60,0.5,232,24,174,298,0,2002,949,40,89,143,25,86,74,0,0,NA,134,273,0.491,0.491,254,2.4,4.9,0.491,0.5,1.1,0.5,4.1,0.4,3.1,5.3,16.9,40,1.6,2.6,0.4,1.5,1.3,0,0,NA,2.4,4.9,0.491,0.491
1976-04-19,2001-11-21,"eddie robinson",25,203.2,95.25,"Bulls","G-F",NA,"Foot Issues",NA,1,3,4,"placed on IR with left toe sesamoiditis",2001,11,21,1976,4,19,2000,2004,260,29,112,247,0.453,36,48,0.75,78,37,35,262,0,2002,653,12,24,54,23,11,36,2,5,0.4,110,242,0.455,0.457,155,3.9,8.5,0.453,1.2,1.7,0.75,2.7,1.3,1.2,9,22.5,12,0.8,1.9,0.8,0.4,1.2,0.1,0.2,0.4,3.8,8.3,0.455,0.457
1975-04-27,2001-11-21,"zendon hamilton",26,210.82,113.4,"Nuggets","C-F","Sprains","Wrist Issues",NA,0,5,5,"placed on IL with sprained right wrist",2001,11,21,1975,4,27,2001,2006,240,54,103,245,0.42,118,181,0.652,253,14,104,324,0,2002,848,15,110,143,21,18,60,0,0,NA,103,245,0.42,0.42,235,1.9,4.5,0.42,2.2,3.4,0.652,4.7,0.3,1.9,6,15.7,15,2,2.6,0.4,0.3,1.1,0,0,NA,1.9,4.5,0.42,0.42
1978-04-05,2001-11-21,"stephen jackson",23,203.2,98.88,"Spurs","F-G","Overuse Injuries",NA,NA,0,13,13,"placed on IL with patella tendinitis",2001,11,21,1978,4,5,2001,2014,348,23,34,91,0.374,12,17,0.706,26,11,29,89,0,2002,227,1,3,23,15,3,23,9,36,0.25,25,55,0.455,0.423,313,1.5,4,0.374,0.5,0.7,0.706,1.1,0.5,1.3,3.9,9.9,1,0.1,1,0.7,0.1,1,0.4,1.6,0.25,1.1,2.4,0.455,0.423
1970-09-08,2001-11-22,"clarence weatherspoon",31,198.12,108.86,"Knicks","F",NA,"Tendon Issues",NA,8,4,12,"placed on IL with partially torn peroneal tendon in right foot",2001,11,22,1970,9,8,1993,2005,182,56,189,452,0.418,116,146,0.795,460,60,132,494,0,2002,1728,41,149,311,37,48,47,0,0,NA,189,452,0.418,0.418,160,3.4,8.1,0.418,2.1,2.6,0.795,8.2,1.1,2.4,8.8,30.9,41,2.7,5.6,0.7,0.9,0.8,0,0,NA,3.4,8.1,0.418,0.418
1977-07-08,2001-11-23,"wang zhizhi",24,213.36,115.67,"Mavericks","C","Overuse Injuries","Tendon Issues",NA,0,4,4,"placed on IL with right Achilles tendinitis",2001,11,23,1977,7,8,2001,2005,245,55,109,248,0.44,42,57,0.737,111,22,84,308,0,2002,600,0,19,92,11,18,25,48,116,0.414,61,132,0.462,0.536,247,2,4.5,0.44,0.8,1,0.737,2,0.4,1.5,5.6,10.9,0,0.3,1.7,0.2,0.3,0.5,0.9,2.1,0.414,1.1,2.4,0.462,0.536
1974-11-03,2001-11-23,"tariq abdul-wahad",27,198.12,101.15,"Nuggets","F",NA,"Knee Issues",NA,3,2,5,"placed on IL with surgery on left knee",2001,11,23,1974,11,3,1998,2003,322,20,55,145,0.379,24,32,0.75,78,22,51,135,0,2002,417,12,39,39,18,9,24,1,2,0.5,54,143,0.378,0.383,246,2.8,7.3,0.379,1.2,1.6,0.75,3.9,1.1,2.6,6.8,20.9,12,2,2,0.9,0.5,1.2,0.1,0.1,0.5,2.7,7.2,0.378,0.383
1977-12-06,2001-11-25,"jelani mccoy",23,208.28,111.13,"Lakers","C",NA,"Foot Issues",NA,2,7,9,"placed on IL with bone bruise in right foot",2001,11,25,1977,12,6,1999,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-07-06,2001-11-25,"antonio harvey",31,210.82,102.06,"Sonics","F-C","Overuse Injuries","Knee Issues",NA,7,2,9,"placed on IL with right knee patella tendinitis",2001,11,25,1970,7,6,1994,2003,423,5,4,12,0.333,1,2,0.5,9,5,8,9,0,2002,47,3,5,4,1,3,3,0,0,NA,4,12,0.333,0.333,401,0.8,2.4,0.333,0.2,0.4,0.5,1.8,1,1.6,1.8,9.4,3,1,0.8,0.2,0.6,0.6,0,0,NA,0.8,2.4,0.333,0.333
1968-01-11,2001-11-26,"larry robinson",33,190.5,81.65,"Knicks","F-G","Overuse Injuries","Knee Issues",NA,10,1,11,"placed on IL with right knee patella tendinitis",2001,11,26,1968,1,11,1991,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974-02-01,2001-11-27,"walter mccarty",27,208.28,104.33,"Celtics","F","Sprains","Foot Issues",NA,4,5,9,"placed on IL with sprained left big toe",2001,11,27,1974,2,1,1997,2006,283,56,80,180,0.444,13,19,0.684,128,41,83,212,0,2002,718,0,32,96,18,7,22,39,99,0.394,41,81,0.506,0.553,318,1.4,3.2,0.444,0.2,0.3,0.684,2.3,0.7,1.5,3.8,12.8,0,0.6,1.7,0.3,0.1,0.4,0.7,1.8,0.394,0.7,1.4,0.506,0.553
1976-09-16,2001-11-27,"greg buckner",25,193.04,95.25,"Mavericks","G","Soreness","Knee Issues",NA,1,8,9,"placed on IL with sore left knee",2001,11,27,1976,9,16,2000,2009,266,44,104,198,0.525,40,58,0.69,173,48,124,253,0,2002,885,16,67,106,31,19,27,5,16,0.313,99,182,0.544,0.538,238,2.4,4.5,0.525,0.9,1.3,0.69,3.9,1.1,2.8,5.8,20.1,16,1.5,2.4,0.7,0.4,0.6,0.1,0.4,0.313,2.3,4.1,0.544,0.538
1977-02-21,2001-11-27,"steve francis",24,190.5,88.45,"Rockets","G",NA,"Foot Issues",NA,1,7,8,"placed on IL with plantar fasciatis in left foot (out 4-6 weeks)",2001,11,27,1977,2,21,2000,2008,43,57,420,1007,0.417,326,422,0.773,401,362,172,1234,2,2002,2343,56,102,299,71,25,221,68,210,0.324,352,797,0.442,0.451,16,7.4,17.7,0.417,5.7,7.4,0.773,7,6.4,3,21.6,41.1,56,1.8,5.2,1.2,0.4,3.9,1.2,3.7,0.324,6.2,14,0.442,0.451
1968-10-03,2001-11-28,"greg foster",33,210.82,108.86,"Bucks","F-C",NA,"Neck Issues",NA,10,2,12,"placed on IR with bulging cervical disc",2001,11,28,1968,10,3,1991,2003,427,6,2,9,0.222,3,4,0.75,8,1,4,7,0,2002,24,0,0,8,0,0,0,0,4,0,2,5,0.4,0.222,421,0.3,1.5,0.222,0.5,0.7,0.75,1.3,0.2,0.7,1.2,4,0,0,1.3,0,0,0,0,0.7,0,0.3,0.8,0.4,0.222
1976-01-31,2001-11-28,"tyrone nesby",25,198.12,102.06,"Wizards","F","Strains","Back Issues",NA,2,1,3,"placed on IL with strained lower back",2001,11,28,1976,1,31,1999,2002,169,48,149,407,0.366,67,83,0.807,131,65,127,404,0,2001,1223,22,35,96,41,16,55,39,134,0.291,110,273,0.403,0.414,159,3.1,8.5,0.366,1.4,1.7,0.807,2.7,1.4,2.6,8.4,25.5,22,0.7,2,0.9,0.3,1.1,0.8,2.8,0.291,2.3,5.7,0.403,0.414
1978-02-21,2001-12-01,"erick barkley",23,185.42,80.29,"Blazers","G","Overuse Injuries","Knee Issues",NA,0,1,1,"placed on IL with left knee patella tendinitis",2001,12,1,1978,2,21,2001,2002,367,19,24,68,0.353,9,10,0.9,18,34,29,58,0,2002,228,4,5,13,17,1,12,1,7,0.143,23,61,0.377,0.36,349,1.3,3.6,0.353,0.5,0.5,0.9,0.9,1.8,1.5,3.1,12,4,0.3,0.7,0.9,0.1,0.6,0.1,0.4,0.143,1.2,3.2,0.377,0.36
1977-06-15,2001-12-01,"michael doleac",24,210.82,118.84,"Cavaliers","C","Fractures","Ankle Issues",NA,2,7,9,"placed on IR with stress fracture of left ankle",2001,12,1,1977,6,15,1999,2008,294,42,78,187,0.417,38,46,0.826,168,25,98,194,0,2002,705,15,47,121,15,11,37,0,0,NA,78,187,0.417,0.417,276,1.9,4.5,0.417,0.9,1.1,0.826,4,0.6,2.3,4.6,16.8,15,1.1,2.9,0.4,0.3,0.9,0,0,NA,1.9,4.5,0.417,0.417
1977-10-11,2001-12-04,"desmond mason",24,200.66,101.6,"Sonics","F","Sprains","Knee Issues",NA,0,9,9,"placed on IR with bruised/sprained right knee",2001,12,4,1977,10,11,2001,2010,83,75,357,769,0.464,201,237,0.848,351,104,170,931,0,2002,2420,20,92,259,67,27,104,16,59,0.271,341,710,0.48,0.475,85,4.8,10.3,0.464,2.7,3.2,0.848,4.7,1.4,2.3,12.4,32.3,20,1.2,3.5,0.9,0.4,1.4,0.2,0.8,0.271,4.5,9.5,0.48,0.475
1975-11-04,2001-12-06,"lorenzen wright",26,210.82,102.06,"Grizzlies","F-C","Fractures","Knee Issues",NA,4,8,12,"placed on IR with fractured bone in left knee (out indefinitely)",2001,12,6,1975,11,4,1997,2009,174,43,223,486,0.459,70,123,0.569,405,44,126,516,0,2002,1251,33,130,275,30,23,72,0,2,0,223,484,0.461,0.459,94,5.2,11.3,0.459,1.6,2.9,0.569,9.4,1,2.9,12,29.1,33,3,6.4,0.7,0.5,1.7,0,0,0,5.2,11.3,0.461,0.459
1968-05-22,2001-12-07,"randy brown",33,187.96,86.18,"Celtics","G","Strains","Hip Issues",NA,9,2,11,"placed on IL with strained right groin",2001,12,7,1968,5,22,1992,2003,439,1,0,1,0,0,0,NA,0,2,1,0,0,2002,6,0,0,0,0,1,0,0,0,NA,0,1,0,0,439,0,1,0,0,0,NA,0,2,1,0,6,0,0,0,0,1,0,0,0,NA,0,1,0,0
1972-10-05,2001-12-07,"grant hill",29,203.2,102.06,"Magic","F-G","Sprains","Foot Issues",NA,6,12,18,"placed on IR with sprained/sore left foot",2001,12,7,1972,10,5,1995,2013,270,14,83,195,0.426,69,80,0.863,125,64,40,235,0,2002,512,14,29,96,8,4,37,0,2,0,83,193,0.43,0.426,43,5.9,13.9,0.426,4.9,5.7,0.863,8.9,4.6,2.9,16.8,36.6,14,2.1,6.9,0.6,0.3,2.6,0,0.1,0,5.9,13.8,0.43,0.426
1970-12-15,2001-12-09,"lawrence funderburke",30,205.74,104.33,"Kings","F","Overuse Injuries","Tendon Issues",NA,3,4,7,"placed on IL with right Achilles tendinitis",2001,12,9,1970,12,15,1998,2005,248,59,120,242,0.496,48,77,0.623,196,17,44,288,0,2001,698,2,74,122,9,13,32,0,0,NA,120,242,0.496,0.496,263,2,4.1,0.496,0.8,1.3,0.623,3.3,0.3,0.7,4.9,11.8,2,1.3,2.1,0.2,0.2,0.5,0,0,NA,2,4.1,0.496,0.496
1977-04-27,2001-12-11,"courtney alexander",24,195.58,92.99,"Wizards","G","Sprains","Ankle Issues",NA,0,2,2,"placed on IL with bruised left shin and sprained left ankle",2001,12,11,1977,4,27,2001,2003,169,56,223,474,0.47,98,121,0.81,148,86,113,549,0,2002,1325,28,43,105,35,7,60,5,18,0.278,218,456,0.478,0.476,132,4,8.5,0.47,1.8,2.2,0.81,2.6,1.5,2,9.8,23.7,28,0.8,1.9,0.6,0.1,1.1,0.1,0.3,0.278,3.9,8.1,0.478,0.476
